note_id,day,datetime,lock,due,duration_sec,price_in,in0,in1,note0,note1,premium_ratio,q_old,q_new,new_x,new_y,price,invest_usd,side
95,2,2025-02-04 04:12:37+00:00,17,20141,1540043,2877.8138239498767,0.0307,88.35,0.06410968364922703,184.49573385490135,0.044125063303734495,7.0799908756980585,10.3738305804236,101.6318069617424,292477.41902750754,2877.8138239498767,176.69888439526122,Dual
96,2,2025-02-04 09:16:26+00:00,7,20131,657814,2877.8138239498767,0.0451,129.79,0.09280058783692113,267.0628145477925,0.028828986382974948,8.049152419249367,12.88796591019127,101.676907065387,292607.20872923767,2877.8138239498767,259.5794034601395,Dual
97,2,2025-02-04 19:36:15+00:00,30,20154,2607825,2877.8138239498767,0.0,5.33,0.0019584991208764575,5.636247177210059,0.0574572565122062,5.139828477464107,5.239184428342924,101.67783311556364,292609.87372923765,2877.8138239498767,5.33,Single
98,2,2025-02-04 12:01:19+00:00,22,20146,1943921,2877.8138239498767,0.0044,0.0,0.004618260639573662,13.29020675316888,0.049604690812195935,5.345529862048352,5.581566448561716,101.68003311556365,292616.20491965034,2877.8138239498767,12.662380825379458,Single
99,2,2025-02-04 10:56:03+00:00,4,20128,392637,2877.8138239498767,0.0335,96.41,0.06849163516074844,197.10617449064102,0.0222460501841528,15.100293990359205,18.69458668901825,101.71353367795194,292712.6133012015,2877.8138239498767,192.81676310232086,Dual
100,2,2025-02-04 14:39:03+00:00,11,20135,984057,2877.8138239498767,0.0337,96.98,0.06977956365857463,200.81259292578363,0.03531751348155591,0.0,3.6156471069334657,101.74723327384882,292809.594464135,2877.8138239498767,193.96232586711085,Dual
101,2,2025-02-04 15:18:28+00:00,7,20131,636092,2877.8138239498767,0.0282,81.15,0.05799615744786321,166.90214363946302,0.028328222926317394,12.88796591019127,15.913477438276459,101.77543251809539,292890.7466390527,2877.8138239498767,162.30434983538652,Dual
102,2,2025-02-04 06:20:10+00:00,29,20153,2569190,2877.8138239498767,0.0342,98.42,0.07229811291797517,208.06050880083993,0.05699657466758301,6.50079928660125,10.170112028863514,101.80963230390864,292989.16725544224,2877.8138239498767,196.84123277908577,Dual
103,2,2025-02-04 00:00:53+00:00,27,20151,2419147,2877.8138239498767,0.0209,60.15,0.04411481856252049,126.95423470036307,0.055346052090490754,3.4536030152157764,5.69604365093619,101.83053294520786,293049.3154099025,2877.8138239498767,120.29630892055242,Dual
104,2,2025-02-04 21:06:59+00:00,14,20138,1219981,2877.8138239498767,0.0151,43.45,0.031383524339534195,90.31594018856292,0.03924920187350889,11.183181312910165,12.803175142727923,101.84563207844893,293092.76790427335,2877.8138239498767,86.90498874164314,Dual
105,2,2025-02-04 07:46:50+00:00,15,20139,1354390,2877.8138239498767,0.0238,68.49,0.04957112194949134,142.6564600150367,0.04142509445553186,1.6199646663044405,4.173442295215864,101.86943173634722,293161.25888877833,2877.8138239498767,136.98196901000705,Dual
106,2,2025-02-04 06:10:41+00:00,26,20150,2310559,2877.8138239498767,0.0399,114.82,0.08410817404453023,242.04766597250728,0.054009043235927506,10.425277437967452,14.706080167352411,101.90933090731936,293276.0812745662,2877.8138239498767,229.64477157560006,Dual
107,2,2025-02-04 12:12:13+00:00,20,20144,1770467,2877.8138239498767,0.0335,0.0,0.03508638406295401,100.95548854565915,0.0473547481478808,2.8860554401362606,4.6830239556529705,101.92608090731939,293324.28465611726,2877.8138239498767,96.40676310232088,Single
108,2,2025-02-04 11:18:07+00:00,22,20146,1946513,2877.8138239498767,0.0,151.47,0.0552313169017255,158.9864836401979,0.04962357985210215,5.581566448561716,8.404750699199212,101.95239775914963,293400.0196561173,2877.8138239498767,151.47,Single
109,2,2025-02-04 08:54:52+00:00,2,20126,227108,2877.8138239498767,0.0,33.73,0.011918545103067953,34.30132540034842,0.016938197460670597,10.485173759101599,11.113915817581073,101.95825811045508,293416.8846561173,2877.8138239498767,33.73,Single
