day,price,reserve_eth,reserve_usdc,k
73,1587.8222244021401,148.70002660906115,236109.20701905692,5925.32238501654
74,1577.7073516760117,148.3601556881355,234068.90832496903,5892.919453110175
75,1583.4764497002345,147.29055405274528,233231.12360582157,5861.12117416504
76,1589.1516208270755,146.17603692758453,232295.8860095494,5827.185599537555
77,1615.0502549158562,144.2608106073224,232988.45894572407,5797.50842601035
78,1585.4600253443446,144.94840526670725,229809.90228777606,5771.531759516789
79,1577.4465595922347,144.45864233884083,227875.78836076963,5737.475665176264
80,1759.7064599311093,136.46655167237196,240141.07254239547,5724.615627687647
81,1793.969849485534,134.62560740499126,241514.2806532308,5702.105464643803
82,1769.3925107354407,135.23863327972143,239290.22488723582,5688.697827354425
83,1788.7981804331257,134.16989150123692,240002.85778632248,5674.606364249214
84,1821.2695303291391,132.4513414572406,241229.59244729305,5652.537759168655
85,1793.6918440730135,133.14606240709216,238823.00621003768,5639.001940866046
86,1799.50191449199,132.74357585896516,238872.3188947205,5631.053701023304
87,1796.9720456768928,132.36830564219545,237862.14497264012,5611.186069490713
88,1794.0495408617828,132.28238259104276,237321.14775156294,5602.9819617608655
89,1838.8543285925753,130.63433471922679,240217.51186126153,5601.843879465392
90,1841.427590836958,130.45068741387445,240215.4950475559,5597.881425719717
