note_id,day,datetime,lock,due,duration_sec,price_in,in0,in1,note0,note1,premium_ratio,q_old,q_new,new_x,new_y,price,invest_usd,side
89,19,2025-03-21 09:30:37+00:00,4,20173,397763,1980.831780524645,0.4702,931.39,0.9614053730326827,1904.382316870318,0.02233504674074956,7.50966497304762,49.363676871600546,130.67488340706302,258844.96196906298,1980.831780524645,1862.777103202688,Dual
90,20,2025-03-22 15:49:19+00:00,20,20190,1757441,1964.5293833168294,0.0287,56.38,0.06008261121571953,118.03405515974417,0.046753890243916976,48.0604211769496,50.60451708748951,131.12497318647144,257598.86271145454,1964.5293833168294,112.761993301193,Dual
91,20,2025-03-22 15:53:19+00:00,11,20181,979601,1964.5293833168294,0.367,720.98,0.7595041080657662,1492.0681370451252,0.03474837999228571,56.08793669060651,88.62097589696896,131.49197260524386,258319.84385329316,1964.5293833168294,1441.9622836772764,Dual
92,20,2025-03-22 01:36:57+00:00,9,20179,858183,1964.5293833168294,0.2925,0.0,0.3020698736701057,592.7660305163369,0.03271751682087418,35.709991929732496,48.66727114040805,131.63822260524387,258607.15627560322,1964.5293833168294,574.6248446201726,Single
93,21,2025-03-23 07:10:25+00:00,22,20193,1961375,1979.5449257665966,0.0,1622.7,0.8573626031588659,1702.519658869697,0.04918941201065928,52.02660223818748,88.44110940822611,130.77244548413543,258869.93088820914,1979.5449257665966,1622.7,Single
94,21,2025-03-23 12:01:19+00:00,22,20193,1943921,1979.5449257665966,0.2213,438.07,0.4641534798347368,918.8126657839864,0.04870136437465303,88.44110940822611,108.13322874580808,130.99374465261297,259308.00253424526,1979.5449257665966,876.1432920721478,Dual
95,21,2025-03-23 10:56:03+00:00,4,20175,392637,1979.5449257665966,0.3351,663.35,0.6848740735428441,1355.7389970708155,0.0218916038723232,82.44202126982054,112.26071238814802,131.32884578806983,259971.35028655746,1979.5449257665966,1326.6955046243866,Dual
96,21,2025-03-23 14:39:03+00:00,11,20182,984057,1979.5449257665966,0.3368,666.71,0.6967252437132577,1379.198920846105,0.03433139202329311,130.888540187927,160.85838690091987,131.6656456034319,260638.06065205656,1979.5449257665966,1333.4207309981898,Dual
97,21,2025-03-23 15:18:28+00:00,7,20178,636092,1979.5449257665966,0.2817,557.64,0.5790942499508991,1146.3430840308008,0.02785429628984666,86.57751359103167,111.64439915750154,131.9473461577036,261195.6995548508,1979.5449257665966,1115.2778055884503,Dual
98,21,2025-03-23 06:20:10+00:00,29,20200,2569190,1979.5449257665966,0.3419,676.81,0.7227190180778063,1430.6547649909533,0.05691298827010191,0.0,30.423763015223813,132.28924706444747,261872.5077599106,1979.5449257665966,1353.6164101195993,Dual
99,21,2025-03-23 00:00:53+00:00,27,20198,2419147,1979.5449257665966,0.209,413.72,0.44110901658637586,873.1951154934217,0.0552909644975846,0.0,18.597578337301456,132.49824582944512,262286.23020465317,1979.5449257665966,827.4448894852187,Dual
100,22,2025-03-24 21:06:59+00:00,26,20198,2256781,2001.0470230951883,0.113,226.12,0.23803564832327323,476.32052546777396,0.05325115350310337,18.597578337301456,28.707288521150986,130.80051122335001,261737.97360281332,2001.0470230951883,452.2383136097563,Dual
101,22,2025-03-24 07:46:50+00:00,15,20187,1354390,2001.0470230951883,0.2378,475.85,0.494895155212213,990.3084770817644,0.04056901994878328,98.0170429922182,119.29211102972295,131.03831147769384,262213.8230938593,2001.0470230951883,951.6989820920357,Dual
