day,price,reserve_eth,reserve_usdc,k
62,1795.761850567479,159.18230519578663,285853.510955983,6745.577871634307
63,1818.2844199542053,157.66207174115354,286674.4886646416,6722.923009986299
64,1814.4807753449506,155.93182013250828,282935.289894983,6642.184485020239
65,1809.935827172196,154.31902980856302,279307.5408649723,6565.247042152952
66,1574.6321611455576,164.12749232567177,258440.4279441734,6512.847254008852
67,1555.909812570873,163.55982997550686,254484.34440131474,6451.62119948989
68,1471.3608854365523,167.7385629151123,246803.96045263446,6434.169849178922
69,1662.5331604641576,167.7385629151123,246803.96045263446,6434.169849178922
70,1523.928624242526,163.84532703005095,249688.58380947227,6396.11660853156
71,1568.131690125936,160.21555891743623,251239.09518967074,6344.478864156146
72,1645.8625733156498,155.59150714676238,256082.23833863065,6312.2279281268
73,1595.4227460001084,157.6824282470578,251570.13266988605,6298.268761637766
74,1621.543195596693,156.09992744323552,253122.77517871608,6285.89268438684
75,1587.8222244021401,156.7182200690752,248840.67279442307,6244.827245099189
76,1577.7073516760117,156.33093242339237,246644.46137875196,6209.521609947556
77,1583.4764497002345,155.2734868669779,245871.90971669814,6178.785377754636
78,1589.1516208270755,154.1162830564122,244914.14101494176,6143.71687833813
79,1615.0502549158562,152.1433417481289,245719.14287406582,6114.289126983308
80,1585.4600253443446,152.65640552416704,242030.62857132242,6078.447645941589
81,1577.4465595922347,152.65640552416704,242030.62857132242,6078.447645941589
82,1759.7064599311093,144.104251159736,253581.18166932248,6045.008378212448
83,1793.969849485534,142.7143835908663,256025.3012499272,6044.707854938005
84,1769.3925107354407,143.58066071743704,254050.5457598794,6039.598100522
85,1788.7981804331257,143.58066071743704,254050.5457598794,6039.598100522
86,1821.2695303291391,140.93499867778388,256680.61884882528,6014.589152890822
87,1793.6918440730135,140.93499867778388,256680.61884882528,6014.589152890822
88,1799.50191449199,141.76708990218415,255110.14969093842,6013.836007590739
89,1796.9720456768928,141.81660789013748,254840.47999129817,6011.706282367791
90,1794.0495408617828,141.81660789013748,254840.47999129817,6011.706282367791
